X,Y,class
6.74288,6.58645,0
8.87162,8.0074,0
7.54377,6.99349,0
8.55948,8.7309,0
7.85277,8.44581,0
9.88074,6.70805,0
9.2312,8.49106,0
8.36099,6.45939,0
6.8753,7.56143,0
9.12829,10.4747,0
8.19953,7.49676,0
6.83204,5.85762,0
5.38116,7.05379,0
7.7811,9.15137,0
7.56186,9.73047,0
7.24028,7.07186,0
6.7504,7.83625,0
9.54214,8.06323,0
8.40558,6.94057,0
8.71821,7.89574,0
7.1668,7.9032,0
7.2422,7.34458,0
7.18616,6.87598,0
8.14517,9.06734,0
7.30844,9.13355,0
7.17447,7.19934,0
7.42974,7.79008,0
7.2281,7.11834,0
8.25826,5.75874,0
8.24672,9.20981,0
8.79138,7.21142,0
8.90024,7.62077,0
7.48715,7.62666,0
8.04399,8.09727,0
9.24439,8.26085,0
7.21514,5.51241,0
8.77652,8.40753,0
6.65022,7.11572,0
7.24239,8.29832,0
9.99268,7.87934,0
7.19188,8.38228,0
7.66893,7.69303,0
7.80863,8.92687,0
6.92334,8.31341,0
10.5042,6.77788,0
8.85894,7.54734,0
7.72709,8.81108,0
8.46499,9.48406,0
7.6873,6.14246,0
6.03357,7.33277,0
9.54499,8.48798,0
8.06619,8.35422,0
4.28708,8.35294,0
8.47682,7.39564,0
8.71266,7.03456,0
8.4687,7.00774,0
7.65925,6.42087,0
7.91465,7.72308,0
9.19593,7.58269,0
7.34883,7.8934,0
8.72142,8.83946,0
8.08078,9.57317,0
10.2423,8.41319,0
7.44369,6.42497,0
7.67091,6.68393,0
6.55649,8.63026,0
8.92069,7.85171,0
6.63302,7.73335,0
7.51849,7.95906,0
9.38344,9.30826,0
6.77785,7.72892,0
10.1354,6.85332,0
8.84493,6.93813,0
9.37953,7.60161,0
6.33955,8.50114,0
9.05811,9.10106,0
8.58512,6.90029,0
5.47817,7.52767,0
9.51737,6.80546,0
7.16801,9.7937,0
7.44344,7.10507,0
7.71256,8.71489,0
7.90954,8.62231,0
6.67115,6.89184,0
6.94927,9.43019,0
7.98861,8.05896,0
9.55255,8.84953,0
7.43044,6.71954,0
7.47754,7.85025,0
7.27529,6.88183,0
8.50142,7.25998,0
7.6145,6.97475,0
7.73515,8.32288,0
8.07887,7.71514,0
8.20575,7.21091,0
8.51924,7.88963,0
9.6139,7.74328,0
7.89111,8.02219,0
7.74781,7.42906,0
7.20928,8.44354,0
8.32341,8.30977,0
7.21526,7.33014,0
9.53776,7.51366,0
7.94618,7.34761,0
9.79007,9.51858,0
7.37256,7.96493,0
7.90421,7.85912,0
8.64618,8.45994,0
8.187,8.16558,0
7.16315,8.37364,0
6.30966,8.76247,0
7.53753,7.90228,0
8.57023,6.54864,0
8.33069,8.62851,0
6.47136,7.3686,0
9.45237,7.76507,0
7.2474,8.46274,0
8.68113,9.24933,0
8.46759,9.14032,0
7.46696,8.57992,0
7.70144,9.35462,0
8.16625,6.69184,0
5.99998,7.28808,0
7.38071,6.39774,0
7.10528,7.02163,0
8.69565,9.10608,0
9.16168,7.23526,0
6.25595,8.38857,0
6.88506,7.40268,0
7.72775,7.85745,0
7.15687,6.5576,0
8.38522,6.81646,0
7.90582,7.58243,0
8.83699,8.87604,0
9.19432,8.14424,0
8.63555,8.30783,0
9.67569,8.17241,0
6.43791,7.7675,0
7.28754,7.85062,0
6.85048,7.92192,0
8.24945,8.61448,0
8.51594,8.17123,0
8.62517,10.2412,0
8.67673,9.62877,0
8.46354,8.11536,0
9.58375,6.78141,0
7.93107,8.82361,0
8.30712,6.67942,0
7.13948,7.42181,0
8.59483,7.93524,0
7.43563,6.23182,0
9.24867,8.51933,0
7.45015,7.27006,0
7.97655,8.32533,0
7.96879,8.49216,0
9.00783,9.46366,0
10.1377,7.19872,0
7.13989,8.12759,0
6.52293,9.39593,0
8.01832,8.12536,0
7.47638,6.98107,0
7.42668,8.27672,0
8.28046,9.34698,0
8.61156,7.33706,0
6.06642,8.35238,0
7.83819,9.30101,0
9.60002,6.81581,0
8.25336,7.70928,0
6.73816,8.21991,0
6.7384,8.94184,0
7.90729,7.12956,0
8.38177,7.61521,0
7.9149,7.69834,0
8.84614,9.60801,0
6.71655,8.18968,0
9.29878,8.88052,0
7.44652,8.04605,0
6.632,7.3025,0
6.1064,8.98727,0
9.69107,8.03051,0
8.5778,7.58168,0
9.99044,6.98119,0
9.05647,9.65042,0
7.22081,6.51835,0
6.5738,9.44967,0
9.36319,8.90113,0
7.84979,9.55387,0
7.15182,7.41728,0
8.40819,9.75843,0
8.3182,8.41149,0
8.29312,7.25231,0
6.99514,9.30602,0
9.95025,7.2232,0
8.106,7.33636,0
7.56633,8.45391,0
8.00311,8.31357,0
7.3059,5.09253,0
9.66616,7.44746,0
8.96767,8.68101,0
8.53252,7.6879,0
8.38692,8.79861,0
8.05079,7.82043,0
7.47247,7.79309,0
6.50283,8.43915,0
7.83398,7.40943,0
9.69689,7.10551,0
6.6924,7.62846,0
7.72271,7.65094,0
7.95983,7.57524,0
9.1723,7.04797,0
7.77518,7.26304,0
6.96861,9.18907,0
7.0519,7.84643,0
7.46408,7.0951,0
7.94142,9.71044,0
7.91434,7.14265,0
8.77212,8.42534,0
6.72816,7.73472,0
7.5314,7.83863,0
9.29748,7.30001,0
7.89003,6.23256,0
9.11507,10.0354,0
8.08891,9.6737,0
7.99271,7.04516,0
7.56028,6.76883,0
7.99709,8.20671,0
7.44013,7.77124,0
7.82928,8.73213,0
7.61808,8.77982,0
7.68391,6.36694,0
6.90387,9.77388,0
7.50189,7.19213,0
6.97838,7.76776,0
7.69548,8.88395,0
7.77358,8.44611,0
7.43502,6.8611,0
7.6171,6.59565,0
6.04286,8.79925,0
9.50774,6.94144,0
7.92684,9.6285,0
7.1829,8.33908,0
7.06216,7.07305,0
8.28515,7.34525,0
6.62003,6.83084,0
8.86154,8.38931,0
7.58404,9.86361,0
8.12703,6.90507,0
6.28737,7.73468,0
6.36214,8.17587,0
7.90166,6.7025,0
7.74166,7.54523,0
7.34201,7.71553,0
8.28783,8.7738,0
9.5707,7.1396,0
7.50516,6.324,0
9.72547,8.61532,0
8.81238,8.73576,0
7.45468,8.07546,0
9.67562,8.73148,0
7.53087,7.60665,0
6.75932,8.7275,0
8.22972,5.02991,0
7.7647,7.6511,0
8.07475,7.67555,0
8.55702,6.43991,0
7.21146,8.53163,0
7.75425,6.83519,0
6.34074,7.79746,0
7.90542,8.90796,0
9.36737,7.91796,0
8.64638,8.38588,0
8.19162,7.55116,0
7.91595,9.00898,0
8.60684,7.51247,0
8.70116,6.77323,0
8.59943,6.23519,0
8.17247,7.45164,0
8.21617,9.75991,0
7.36647,8.89529,0
7.3349,7.57599,0
6.23617,7.2727,0
7.24608,9.04556,0
6.76699,7.77838,0
6.59952,8.1747,0
5.60015,8.094,0
9.02717,8.19368,0
7.85196,8.61589,0
8.30678,9.44205,0
6.81774,7.61459,0
7.61889,8.77321,0
7.74014,10.0391,0
7.6779,8.2412,0
7.18933,9.67322,0
7.12903,7.31343,0
8.91968,7.34445,0
6.91442,8.17338,0
6.37046,8.06161,0
7.75337,8.11556,0
7.37441,7.04791,0
9.45784,7.15592,0
7.28626,7.98767,0
6.46124,7.71505,0
8.71512,9.27854,0
7.28569,8.13548,0
7.87807,7.57637,0
6.65958,9.12593,0
6.76699,9.88042,0
8.21957,7.69035,0
7.01783,4.99542,0
10.1551,7.45216,0
8.14566,6.97546,0
9.48825,8.08348,0
7.05315,8.37799,0
8.56637,8.0816,0
7.64997,7.6291,0
6.22406,8.36583,0
7.57128,9.07414,0
9.23095,8.09575,0
8.62723,8.21154,0
7.24167,7.80927,0
7.15611,6.11245,0
7.50585,7.382,0
7.51673,7.7758,0
8.00612,8.95602,0
8.18821,8.57866,0
8.73018,8.30994,0
6.59873,9.0639,0
6.77782,7.52216,0
8.94982,8.21673,0
10.0624,7.90233,0
8.81642,5.21325,0
9.74084,6.97008,0
9.54723,7.83058,0
8.05161,9.08958,0
8.33867,8.31321,0
7.06723,8.50542,0
6.78628,5.83543,0
7.82316,7.58434,0
7.86423,7.96185,0
9.24514,9.46653,0
8.00934,9.04602,0
9.13295,6.65285,0
8.76941,9.22435,0
10.5408,9.07919,0
8.22319,8.66703,0
8.82177,7.96943,0
8.64627,9.68025,0
8.51541,6.48139,0
6.55098,8.02207,0
9.58582,7.52938,0
7.79262,7.23562,0
7.24232,7.08572,0
9.2954,8.71649,0
8.99535,6.85343,0
7.80688,10.1687,0
6.70736,8.5957,0
7.82575,7.37256,0
7.57683,7.89326,0
7.17869,6.27144,0
8.14132,9.02086,0
6.50488,7.43217,0
9.04195,8.02005,0
8.4301,8.27119,0
8.38029,7.80287,0
7.03082,7.67967,0
8.0899,8.45501,0
7.20041,5.51698,0
8.85372,6.31733,0
8.44949,9.16795,0
8.61292,8.91609,0
7.54344,8.30544,0
8.37026,7.74711,0
8.76091,6.02004,0
9.13309,5.46462,0
7.7366,9.82957,0
8.99176,8.32094,0
9.33242,9.71521,0
6.98155,10.1929,0
9.1794,7.70044,0
8.31607,8.605,0
6.71559,6.68096,0
8.47194,9.13652,0
7.94673,8.01479,0
6.21509,9.55348,0
7.44804,7.15818,0
9.16804,9.34033,0
7.47511,6.77434,0
7.15998,8.65737,0
8.76199,8.1525,0
9.13672,8.48939,0
8.18166,7.15411,0
9.97876,6.95386,0
9.13876,9.4129,0
8.07237,8.82801,0
7.16131,7.06265,0
6.68747,9.16978,0
7.51668,8.25699,0
8.11115,9.25142,0
6.33535,6.60501,0
8.37199,8.0303,0
8.27199,7.46888,0
7.78555,8.7812,0
8.51223,8.72406,0
5.199,10.023,0
8.97857,7.4466,0
8.85346,8.95314,0
10.265,7.36026,0
8.96786,6.57486,0
7.81934,8.8885,0
7.25396,9.01702,0
8.23822,8.6561,0
7.91937,9.5952,0
8.07979,7.89435,0
6.28602,9.25664,0
8.86813,7.93542,0
7.86893,7.25805,0
7.2267,8.23398,0
6.50705,9.0217,0
8.08332,6.38325,0
8.19213,7.52519,0
7.22424,8.85705,0
6.72518,7.59582,0
7.23676,7.98555,0
9.91527,8.67135,0
7.78452,8.0359,0
8.05904,7.99604,0
7.53703,7.94906,0
8.42644,7.7905,0
9.29812,6.99911,0
7.53041,9.30642,0
8.39801,7.09714,0
8.52317,8.99039,0
7.324,5.82895,0
7.22539,7.00178,0
7.2494,8.59949,0
8.01517,7.30145,0
8.19832,7.31799,0
8.05503,7.6452,0
7.35129,8.45472,0
8.61632,8.48062,0
6.5625,7.88025,0
7.58727,7.69408,0
7.15687,6.45479,0
8.03379,7.07039,0
6.99415,8.45462,0
6.33328,7.77887,0
5.84767,7.59703,0
8.17027,8.93597,0
7.52065,8.20614,0
8.70557,7.9802,0
7.97542,7.86895,0
8.05725,6.06094,0
6.26263,8.82949,0
6.5603,7.52388,0
9.84901,8.31867,0
8.56725,7.75683,0
7.19913,9.43982,0
7.28477,8.81498,0
8.7225,8.92525,0
8.57322,7.12458,0
7.08936,7.62568,0
8.25143,8.91798,0
8.71981,8.35029,0
7.16906,7.85338,0
8.96085,8.41284,0
7.01421,7.81678,0
7.21454,8.58109,0
8.34861,8.38085,0
8.6746,7.71186,0
8.22614,7.42589,0
7.17744,9.12669,0
7.95545,7.83911,0
7.90685,8.40462,0
9.90641,7.42651,0
7.20335,6.75142,0
7.31878,8.27597,0
7.46908,8.33219,0
7.68225,9.10399,0
9.92328,8.45687,0
7.58168,8.52289,0
8.42397,6.62711,0
10.2458,8.49478,0
8.78186,6.81029,0
8.68288,7.28858,0
8.4858,6.35419,0
7.91108,8.08256,0
8.68839,8.57341,0
7.9867,8.17746,0
6.29725,7.66157,0
7.90354,8.30009,0
6.99521,9.81576,0
7.85644,7.82407,0
7.94574,7.68683,0
7.54771,7.31556,0
9.40551,7.06844,0
7.63711,8.46017,0
8.17155,7.3109,0
6.5825,7.92639,0
6.73718,6.5158,0
7.60416,8.05409,0
9.51445,7.50124,0
7.65444,7.6655,0
7.25914,6.71375,0
8.17593,8.59021,0
8.01446,7.52994,0
7.47891,9.73825,0
9.96923,8.54634,0
7.84222,8.21428,0
7.85536,8.65863,0
9.05343,9.32647,0
8.44253,8.89911,0
7.94342,7.57404,0
6.24145,8.20589,0
6.19754,7.83004,0
8.68899,6.0327,0
9.00824,7.6977,0
8.34607,6.20411,0
8.63171,8.06259,0
8.2333,6.39875,0
9.37051,6.91676,0
9.62963,5.78579,0
7.2878,9.03913,0
9.8361,8.62089,0
7.70474,9.46276,0
6.65772,8.45738,0
7.3012,7.74682,0
8.13992,6.29528,0
9.91162,8.38534,0
6.40698,7.67717,0
7.42058,7.56188,0
9.15763,8.37272,0
7.94231,8.8605,0
9.16932,8.85867,0
7.51885,9.26326,0
8.38809,9.2037,0
8.83562,9.33638,0
9.86464,8.55688,0
8.00952,7.53546,0
7.46801,7.80923,0
7.8313,8.77875,0
6.91654,8.58001,0
8.4758,9.54193,0
7.94088,8.06786,0
6.11686,5.85013,0
7.98651,7.11042,0
7.41064,8.7156,0
6.6169,6.12546,0
6.40772,8.72415,0
7.86629,6.23734,0
7.6401,8.86481,0
9.04902,8.55117,0
7.75606,8.51911,0
10.2824,9.47025,0
8.51929,7.13508,0
9.62559,6.44514,0
9.15704,8.60471,0
8.33017,7.14147,0
8.40142,8.81173,0
8.1281,7.82619,0
5.54001,7.51659,0
8.66087,10.0443,0
6.75982,8.55046,0
7.69558,10.0094,0
8.17735,5.84224,0
8.30336,7.06013,0
7.31035,8.22825,0
7.11305,7.66262,0
9.32353,8.49566,0
9.61883,10.2315,0
8.73037,5.1618,0
7.24069,6.80985,0
6.34635,7.14988,0
8.63025,8.11359,0
8.05607,8.38651,0
9.03106,7.00812,0
8.55721,8.20365,0
8.37904,7.99413,0
7.31963,8.65229,0
6.06462,8.32209,0
7.75892,8.43725,0
8.99287,7.76905,0
9.07586,7.39843,0
8.09765,9.86959,0
7.68047,7.99193,0
8.09257,7.86306,0
6.08256,8.23666,0
7.66362,5.61502,0
7.90437,9.81153,0
8.21806,9.34571,0
8.33297,8.05126,0
8.12357,8.63471,0
8.41399,8.33025,0
8.61118,10.5971,0
6.30147,6.38589,0
6.39009,9.20733,0
6.47559,9.31253,0
8.18888,8.18634,0
8.84794,7.65507,0
8.73276,7.54227,0
7.41129,6.33455,0
8.82214,7.6409,0
7.97337,6.37864,0
8.45742,7.48341,0
8.14231,8.43189,0
6.79768,8.54315,0
7.8157,8.29437,0
8.12475,7.01759,0
10.3826,9.32049,0
6.71751,7.98743,0
10.1424,8.23628,0
10.1294,7.75782,0
8.57405,8.29454,0
6.86176,8.10728,0
7.8416,7.18248,0
7.4238,6.15805,0
7.62096,8.04323,0
8.23653,7.27672,0
6.63886,8.3253,0
5.24418,7.33847,0
7.21839,6.37938,0
7.97728,9.01005,0
9.2448,8.2622,0
7.83484,8.75626,0
6.45936,8.58592,0
8.29791,8.50384,0
8.09695,7.77057,0
8.19026,8.14049,0
7.79255,7.03649,0
6.42652,7.50515,0
8.92335,9.65712,0
7.31792,7.91465,0
9.44749,10.2145,0
5.89963,9.85064,0
8.55516,7.50543,0
6.83003,5.8583,0
8.46,8.73521,0
7.90819,7.79756,0
7.05039,8.69413,0
7.30267,6.76677,0
8.01109,6.67379,0
8.14008,7.28175,0
7.9277,6.4285,0
10.7104,7.64278,0
7.74624,8.21323,0
7.24531,7.73485,0
8.59141,8.91315,0
9.62828,8.88657,0
7.23785,8.75736,0
8.60544,9.15958,0
8.93953,7.79361,0
6.58394,8.47239,0
7.16368,7.99257,0
9.1271,7.97324,0
7.38445,8.00801,0
6.72198,8.4842,0
8.99314,7.61853,0
7.38136,7.59925,0
7.32063,7.79627,0
9.9151,8.03592,0
7.74149,6.24539,0
7.41205,6.25559,0
8.01773,7.70845,0
7.74615,7.46614,0
9.42421,10.5823,0
9.06474,8.66488,0
9.1143,8.61813,0
7.28863,6.75206,0
9.43288,8.10684,0
9.36629,7.31536,0
7.61131,7.97865,0
8.1121,7.83552,0
8.39327,6.44228,0
6.40888,6.13695,0
6.49273,6.41572,0
8.41499,5.99649,0
6.21992,8.89459,0
7.93502,5.65596,0
6.9551,6.96382,0
7.73149,8.54607,0
9.93024,7.71831,0
7.55805,9.26433,0
9.20663,7.73361,0
8.12752,8.88578,0
7.55917,7.48443,0
7.44683,6.25852,0
7.57523,7.51525,0
9.29108,6.60157,0
7.87431,8.1658,0
9.39161,8.46644,0
7.99798,8.77945,0
6.76987,8.13653,0
8.00209,8.32623,0
8.32581,8.72908,0
7.01588,8.58204,0
7.57219,7.71763,0
9.34308,7.49099,0
5.09622,7.6343,0
9.49471,9.18042,0
7.15696,8.91552,0
7.48407,6.32914,0
9.94421,8.1247,0
8.1352,8.19094,0
8.27194,6.5364,0
8.406,7.19428,0
7.95163,7.20274,0
7.18631,6.42729,0
10.2459,8.13724,0
9.23853,7.97294,0
8.56902,7.58873,0
9.30233,6.79388,0
9.0913,7.80947,0
9.59556,7.11561,0
8.60099,7.05197,0
8.17032,10.2712,0
7.72043,9.00691,0
9.46601,8.37423,0
7.41809,6.89247,0
8.11136,7.56031,0
7.12198,9.03623,0
8.70488,6.34965,0
6.87621,7.46022,0
7.77613,7.66892,0
8.02564,6.27037,0
8.1618,8.68863,0
8.47236,9.03042,0
7.52211,9.58735,0
8.09239,7.33317,0
9.41771,8.31665,0
9.64935,6.47433,0
8.01099,7.31169,0
10.1287,6.27457,0
7.90089,7.15945,0
8.07909,6.59029,0
8.05989,7.53883,0
8.99695,8.24207,0
6.77727,8.05078,0
7.63204,8.44058,0
8.25418,8.7156,0
7.92948,6.63594,0
7.75326,7.02205,0
6.71246,7.86977,0
6.2088,7.20575,0
7.36298,8.76997,0
6.49344,9.11956,0
7.44697,8.25412,0
7.17905,9.62934,0
8.02788,9.72064,0
7.9993,7.80534,0
8.56361,7.70435,0
8.19046,8.40971,0
7.37633,8.12486,0
9.44414,8.22504,0
7.05864,10.1715,0
8.1442,6.03393,0
7.68087,6.72293,0
5.41067,6.53991,0
6.78482,8.17154,0
7.50578,8.26775,0
7.17639,8.10997,0
7.27669,6.66835,0
6.85627,7.87664,0
7.86626,9.0777,0
7.79801,8.9045,0
10.6527,7.00534,0
7.85836,7.16025,0
7.70397,8.85253,0
8.71668,8.09166,0
8.3589,6.05171,0
7.54122,8.77604,0
8.05412,6.61537,0
8.75987,8.0574,0
6.84261,6.05724,0
8.96436,6.9499,0
9.66971,8.24947,0
6.87618,7.51202,0
5.41304,8.38638,0
7.06842,7.49286,0
9.01025,7.83025,0
7.07001,6.83605,0
9.24039,9.80838,0
8.49806,7.36779,0
6.38257,8.15875,0
7.97528,8.06821,0
8.1111,7.93293,0
7.68676,8.98071,0
7.05245,8.86583,0
7.63639,6.74423,0
7.12734,7.70512,0
8.08138,9.02759,0
7.71511,5.70794,0
10.2736,8.23235,0
8.28875,8.56742,0
8.861,8.44387,0
7.98729,5.01114,0
9.63481,7.1444,0
10.0227,8.59107,0
9.76339,7.37364,0
8.36521,8.31279,0
8.83915,7.26462,0
6.60735,8.08524,0
7.63887,7.01635,0
7.76679,7.53272,0
8.6397,6.9803,0
6.91473,7.25731,0
9.54918,8.7284,0
6.99814,7.94713,0
9.75932,8.53228,0
8.46256,10.2672,0
10.4663,6.82721,0
6.035,7.94305,0
5.19866,5.89237,0
8.74765,9.50505,0
7.52049,8.97696,0
6.14568,7.61957,0
8.56413,6.38906,0
5.31713,7.09111,0
8.73728,9.00836,0
8.90215,7.29526,0
8.33926,8.07953,0
8.83796,7.3576,0
7.91374,6.82013,0
8.99919,8.14204,0
7.26513,6.25954,0
6.85715,7.39568,0
6.42788,8.69695,0
7.49258,8.02335,0
7.61309,8.02463,0
8.7392,6.32345,0
8.53947,7.11908,0
7.68116,5.74217,0
7.76674,8.62508,0
8.17113,8.46562,0
8.4086,8.57128,0
8.80841,6.90605,0
8.92848,7.78841,0
7.27574,6.94286,0
9.45885,9.05631,0
7.66156,8.93848,0
7.71153,9.00186,0
7.47248,6.96719,0
8.96612,7.42836,0
8.35656,9.60069,0
8.78203,7.69436,0
7.5712,8.69773,0
6.15396,9.38958,0
7.78029,7.44791,0
6.20084,6.60788,0
7.67799,7.92243,0
8.08383,8.35706,0
7.70374,7.31704,0
8.70314,7.94806,0
8.99494,8.19657,0
7.55146,8.83424,0
8.80661,7.28371,0
7.90133,7.02464,0
7.21769,7.90661,0
8.10075,7.99627,0
9.15067,7.80726,0
8.93742,10.346,0
6.16391,6.53671,0
8.61342,8.86541,0
8.85835,8.09748,0
8.27296,8.01503,0
8.37195,6.884,0
6.85447,7.01171,0
6.47011,9.69475,0
8.5358,6.44879,0
8.77909,7.64588,0
7.92974,6.43255,0
8.25562,7.21466,0
6.81615,7.20469,0
8.22671,8.10483,0
8.11536,6.91073,0
7.91183,7.31738,0
6.42103,8.5325,0
10.145,8.62972,0
8.47385,8.37373,0
7.08049,7.11673,0
6.26019,9.24132,0
7.18237,9.21304,0
8.06995,9.09712,0
6.88794,8.57572,0
7.56973,7.80273,0
8.9392,7.44415,0
8.88202,6.91881,0
8.70797,7.04599,0
8.08259,8.15212,0
9.84536,8.41149,0
7.49157,7.70819,0
8.93587,7.67694,0
6.37105,8.79394,0
6.31601,8.95228,0
8.14965,9.4718,0
7.40101,7.01156,0
8.36066,8.40902,0
9.1872,7.61699,0
9.40457,8.69896,0
7.43596,10.274,0
8.42755,6.95628,0
8.12977,7.86168,0
7.15244,7.5033,0
8.77443,8.92705,0
7.09456,6.22952,0
8.94685,7.86287,0
7.11538,8.91122,0
6.79058,7.88911,0
8.27508,8.96629,0
8.86328,11.3828,0
6.62287,7.91516,0
8.03836,7.73823,0
8.83857,6.74484,0
8.84096,5.63444,0
7.51389,7.21577,0
7.04205,6.69306,0
6.51925,9.66861,0
8.90107,7.1419,0
7.67121,6.61927,0
7.20078,8.09926,0
8.28449,7.50038,0
7.06963,7.20019,0
9.99518,9.81974,0
8.20683,8.78395,0
7.99626,6.2091,0
8.54986,8.14493,0
9.02609,7.66847,0
8.35136,9.17161,0
8.20467,7.34391,0
9.43823,7.311,0
9.00178,9.47377,0
6.79889,5.70153,0
7.68472,7.49505,0
8.05351,8.68466,0
7.26897,9.15638,0
7.97171,8.21317,0
6.69124,8.27867,0
7.41027,8.10967,0
7.35447,8.32684,0
8.91697,9.39501,0
7.464,6.53761,0
8.15231,8.24669,0
6.54002,8.53836,0
7.98115,8.26351,0
5.92556,8.76233,0
8.7203,6.60928,0
7.90135,8.04637,0
8.83733,7.13984,0
7.99224,8.01805,0
8.02808,7.38619,0
7.15595,6.566,0
9.06768,7.87806,0
6.7692,7.36906,0
7.56238,6.14956,0
9.36077,9.1445,0
10.3079,8.17974,0
8.11683,7.29261,0
8.66576,7.1643,0
8.72157,8.59833,0
8.89266,8.56167,0
7.48129,6.86191,0
7.68192,8.56301,0
9.19617,8.73936,0
8.31423,4.33134,0
9.57932,7.98369,0
8.27882,7.49679,0
8.09586,6.98056,0
6.87705,9.07122,0
8.47511,7.316,0
7.37838,8.85578,0
8.7579,9.14024,0
9.11892,9.07632,0
7.81688,7.93055,0
9.53822,9.83459,0
8.48852,8.53242,0
8.96304,7.15559,0
9.09745,7.60084,0
8.05196,9.07118,0
7.97376,7.10263,0
7.00971,8.44332,0
7.45015,6.58133,0
8.30548,9.30735,0
7.78337,9.07354,0
7.21625,7.15606,0
6.56561,9.27615,0
8.36776,6.92167,0
8.87604,9.91215,0
7.74048,7.55951,0
9.98487,7.09967,0
7.16275,8.87616,0
7.05124,9.71845,0
8.0142,8.50018,0
7.1726,7.08529,0
8.53304,7.8413,0
7.79468,7.76137,0
7.33251,8.43741,0
8.87561,7.55411,0
8.5789,10.4104,0
7.06546,8.93531,0
8.14996,8.26817,0
9.35133,7.73206,0
7.78099,5.57532,0
8.71277,6.87167,0
8.13365,8.21666,0
7.90491,8.11508,0
8.34116,8.30638,0
7.97895,7.62301,0
7.56651,6.44866,0
7.86722,7.57061,0
7.06777,8.37425,0
8.83507,7.0938,0
7.22265,7.91026,0
7.48797,6.87595,0
6.72712,8.44313,0
8.97699,10.1526,0
8.49461,7.6259,0
10.1391,7.93858,0
7.09264,7.3031,0
8.68803,8.45793,0
7.68281,5.66675,0
8.3761,9.86815,0
6.2553,7.66001,0
7.54384,6.93233,0
8.48405,7.45755,0
9.30173,9.08574,0
8.75602,8.49354,0
5.99611,8.09147,0
9.20647,9.70046,0
8.15575,7.01093,0
7.09525,7.2505,0
5.81558,5.52734,0
8.59362,8.25568,0
7.33097,8.45703,0
7.21275,10.0663,0
7.9708,8.0469,0
6.50478,7.50789,0
8.94109,5.63646,0
7.88268,7.98182,0
7.44672,8.24144,0
7.7973,8.17373,0
9.93706,7.36323,0
7.43133,7.15928,0
7.40329,7.70897,0
7.62107,6.74265,0
8.40285,7.92451,0
5.90016,7.15559,0
7.20016,8.21715,0
6.88582,8.81243,0
8.02501,8.41187,0
7.86338,8.51606,0
8.22746,7.16742,0
9.50069,7.8688,0
9.64461,6.40358,0
8.28818,7.03788,0
7.99727,8.35434,0
6.84643,6.5926,0
7.46177,7.37574,0
8.99115,6.96243,0
8.57166,7.64711,0
7.47235,9.38665,0
6.39048,9.1642,0
10.0628,8.27786,0
6.98394,8.26392,0
9.0475,9.3125,0
8.05838,8.213,0
9.08076,7.72886,0
7.73107,8.97219,0
6.80237,9.96332,0
8.0488,6.60177,0
8.74505,8.92679,0
7.68677,7.94777,0
9.3326,6.32564,0
8.84451,8.99138,0
8.70561,6.23344,0
6.39188,8.37619,0
8.50516,7.3968,0
8.69349,8.53494,0
7.29646,6.65027,0
5.92242,7.09365,0
7.16609,8.35455,0
9.64595,8.19678,0
8.65802,8.2966,0
9.65211,6.74615,0
6.57784,6.33914,0
7.87086,8.67088,0
7.70677,9.69681,0
8.53899,5.94899,0
6.28255,7.80151,0
7.40279,7.53381,0
8.26212,8.07527,0
8.39456,9.23579,0
5.33207,9.20489,0
10.1152,8.39754,0
6.67741,9.6256,0
8.0753,7.33134,0
7.92125,7.46033,0
7.21756,7.8748,0
7.189,8.21644,0
7.26289,7.38412,0
8.54922,8.18573,0
7.03601,7.6909,0
7.60248,8.37723,0
10.2446,6.36624,0
9.07002,7.06325,0
6.8873,7.17224,0
7.37529,8.80917,0
7.2162,7.85023,0
6.55051,8.1021,0
6.9527,7.35267,0
9.40333,8.93882,0
6.88465,8.35512,0
7.73406,7.54443,0
7.49897,9.00427,0
7.34018,7.55956,0
9.188,7.73357,0
7.12426,8.13813,0
7.18412,7.97893,0
7.76529,8.27416,0
7.95229,8.08982,0
8.22476,7.68794,0
7.37602,7.18634,0
6.78117,7.13531,0
7.65405,7.99278,0
5.22932,6.44444,0
8.37501,8.9444,0
7.4812,7.03631,0
8.48375,7.08043,0
8.29704,8.94729,0
8.7797,8.26623,0
9.42503,8.65621,0
7.58297,8.26936,0
7.59073,9.64387,0
6.94808,8.24788,0
8.62551,9.28547,0
7.79995,9.77388,0
6.72825,7.53369,0
8.87805,8.4866,0
8.30723,7.237,0
8.38303,7.58454,0
8.19131,8.27948,0
8.43606,7.73429,0
8.74646,8.41005,0
9.19473,7.79369,0
6.72922,7.968,0
8.83536,8.18478,0
7.36957,6.77528,0
7.72986,9.26795,0
9.27451,5.76092,0
6.74254,8.89961,0
8.01097,8.70085,0
8.0601,9.62227,0
9.88092,6.50875,0
6.33703,6.71778,0
8.30801,7.45662,0
8.51578,8.20922,0
8.07533,8.21659,0
8.04966,7.30862,0
8.88009,8.82572,0
8.68965,7.43357,0
9.29516,9.77408,0
8.06877,7.36705,0
7.40442,7.915,0
8.91177,8.15573,0
9.28588,7.10354,0
7.1228,9.07517,0
5.38409,8.72698,0
6.82526,8.22131,0
7.6055,9.27413,0
7.69987,8.43695,0
8.55122,8.49203,0
